5.49778714378 -1.5580384812 1.03559843574e-14
3.92699081699 -1.5580384812 8.98746265232e-15
2.35619449019 -1.5580384812 1.02286900345e-14
0.785398163397 -1.5580384812 9.61855737893e-15
5.89048622548 -1.54528011644 1.09826670861e-14
5.10508806208 -1.54528011644 9.01198615385e-15
4.31968989869 -1.54528011644 9.211911682e-15
3.53429173529 -1.54528011644 9.34281671598e-15
2.74889357189 -1.54528011644 9.11354230647e-15
1.96349540849 -1.54528011644 1.15157919453e-14
1.1780972451 -1.54528011644 8.41141747949e-15
0.392699081699 -1.54528011644 9.98486274968e-15
6.02138591938 -1.53252071316 1.17664713004e-14
5.49778714378 -1.53252071316 1.21521904771e-14
4.97418836818 -1.53252071316 7.0946660991e-15
4.45058959259 -1.53252071316 9.04303113129e-15
3.92699081699 -1.53252071316 8.30086208003e-15
3.40339204139 -1.53252071316 9.82989634684e-15
2.87979326579 -1.53252071316 8.71337819301e-15
2.35619449019 -1.53252071316 1.18215830322e-14
1.83259571459 -1.53252071316 1.15401426393e-14
1.308996939 -1.53252071316 7.48705002089e-15
0.785398163397 -1.53252071316 1.00871915711e-14
0.261799387799 -1.53252071316 1.02810543325e-14
6.08683576633 -1.51975975164 1.24009248975e-14
5.69413668463 -1.51975975164 1.24294156305e-14
5.30143760293 -1.51975975164 1.21674000034e-14
4.90873852123 -1.51975975164 5.79683927487e-15
4.51603943954 -1.51975975164 8.58253909303e-15
4.12334035784 -1.51975975164 8.5012671598e-15
3.73064127614 -1.51975975164 8.22081989853e-15
3.33794219444 -1.51975975164 1.00825256269e-14
2.94524311274 -1.51975975164 8.57318250918e-15
2.55254403104 -1.51975975164 1.04407259905e-14
2.15984494934 -1.51975975164 1.39436957568e-14
1.76714586764 -1.51975975164 1.13728660397e-14
1.37444678595 -1.51975975164 6.97604150299e-15
0.981747704247 -1.51975975164 9.23305976862e-15
0.589048622548 -1.51975975164 1.06526991611e-14
0.196349540849 -1.51975975164 1.06793893336e-14
6.1261056745 -1.50699671157 1.30627625825e-14
5.81194640914 -1.50699671157 1.30101153653e-14
5.49778714378 -1.50699671157 1.37306024806e-14
5.18362787842 -1.50699671157 1.04462624039e-14
4.86946861306 -1.50699671157 4.87715456557e-15
4.55530934771 -1.50699671157 8.00777423842e-15
4.24115008235 -1.50699671157 8.82080741989e-15
3.92699081699 -1.50699671157 7.72237559049e-15
3.61283155163 -1.50699671157 8.73978263512e-15
3.29867228627 -1.50699671157 1.02064966668e-14
2.98451302091 -1.50699671157 8.54324391547e-15
2.67035375555 -1.50699671157 9.44140553434e-15
2.35619449019 -1.50699671157 1.32620304553e-14
2.04203522483 -1.50699671157 1.48383920786e-14
1.72787595947 -1.50699671157 1.11658643795e-14
1.41371669412 -1.50699671157 6.6861313853e-15
1.09955742876 -1.50699671157 8.01897403045e-15
0.785398163397 -1.50699671157 1.05269839987e-14
